metro_nonmetro,year,county_name,state_abbr,geoId,value
Nonmetropolitan,2019,Dooly ,GA,us-ga-093,0
Nonmetropolitan,2019,Early ,GA,us-ga-099,0
Nonmetropolitan,2019,Elbert ,GA,us-ga-105,0
Nonmetropolitan,2019,Emanuel ,GA,us-ga-107,0
Nonmetropolitan,2019,Evans ,GA,us-ga-109,0
Nonmetropolitan,2019,Fannin ,GA,us-ga-111,0
Nonmetropolitan,2019,Franklin ,GA,us-ga-119,0
Nonmetropolitan,2019,Gilmer ,GA,us-ga-123,0
Nonmetropolitan,2019,Glascock ,GA,us-ga-125,0
Nonmetropolitan,2019,Gordon ,GA,us-ga-129,0
Nonmetropolitan,2019,Grady ,GA,us-ga-131,0
Nonmetropolitan,2019,Greene ,GA,us-ga-133,0
Nonmetropolitan,2019,Habersham ,GA,us-ga-137,0
Nonmetropolitan,2019,Hancock ,GA,us-ga-141,0
Nonmetropolitan,2019,Hart ,GA,us-ga-147,0
Nonmetropolitan,2019,Irwin ,GA,us-ga-155,0
Nonmetropolitan,2019,Jackson ,GA,us-ga-157,0
Nonmetropolitan,2019,Jeff Davis ,GA,us-ga-161,0
Nonmetropolitan,2019,Jefferson ,GA,us-ga-163,0
Nonmetropolitan,2019,Jenkins ,GA,us-ga-165,0
Nonmetropolitan,2019,Johnson ,GA,us-ga-167,0
Nonmetropolitan,2019,Laurens ,GA,us-ga-175,0
Nonmetropolitan,2019,Lumpkin ,GA,us-ga-187,0
Nonmetropolitan,2019,Macon ,GA,us-ga-193,0
Nonmetropolitan,2019,Miller ,GA,us-ga-201,0
Nonmetropolitan,2019,Mitchell ,GA,us-ga-205,0
Nonmetropolitan,2019,Montgomery ,GA,us-ga-209,0
Nonmetropolitan,2019,Pierce ,GA,us-ga-229,0
Nonmetropolitan,2019,Polk ,GA,us-ga-233,0
Nonmetropolitan,2019,Pulaski ,GA,us-ga-235,0
Nonmetropolitan,2019,Putnam ,GA,us-ga-237,0
Nonmetropolitan,2019,Quitman ,GA,us-ga-239,0
Nonmetropolitan,2019,Rabun ,GA,us-ga-241,0
Nonmetropolitan,2019,Randolph ,GA,us-ga-243,0
Nonmetropolitan,2019,Schley ,GA,us-ga-249,0
Nonmetropolitan,2019,Screven ,GA,us-ga-251,0
Nonmetropolitan,2019,Seminole ,GA,us-ga-253,0
Nonmetropolitan,2019,Stephens ,GA,us-ga-257,0
Nonmetropolitan,2019,Sumter ,GA,us-ga-261,0
Nonmetropolitan,2019,Taliaferro ,GA,us-ga-265,0
Nonmetropolitan,2019,Tattnall ,GA,us-ga-267,0
Nonmetropolitan,2019,Taylor ,GA,us-ga-269,0
Nonmetropolitan,2019,Telfair ,GA,us-ga-271,0
Nonmetropolitan,2019,Thomas ,GA,us-ga-275,0
Nonmetropolitan,2019,Tift ,GA,us-ga-277,0
Nonmetropolitan,2019,Toombs ,GA,us-ga-279,0
Nonmetropolitan,2019,Towns ,GA,us-ga-281,0
Nonmetropolitan,2019,Treutlen ,GA,us-ga-283,0
Nonmetropolitan,2019,Troup ,GA,us-ga-285,0
Nonmetropolitan,2019,Turner ,GA,us-ga-287,0.5
Nonmetropolitan,2019,Union ,GA,us-ga-291,0.5
Nonmetropolitan,2019,Upson ,GA,us-ga-293,0
Nonmetropolitan,2019,Ware ,GA,us-ga-299,0
Nonmetropolitan,2019,Warren ,GA,us-ga-301,0
Nonmetropolitan,2019,Washington ,GA,us-ga-303,0
Nonmetropolitan,2019,Wayne ,GA,us-ga-305,0
Nonmetropolitan,2019,Webster ,GA,us-ga-307,0
Nonmetropolitan,2019,Wheeler ,GA,us-ga-309,0
Nonmetropolitan,2019,White ,GA,us-ga-311,0
Nonmetropolitan,2019,Wilcox ,GA,us-ga-315,0
Nonmetropolitan,2019,Wilkes ,GA,us-ga-317,0
Nonmetropolitan,2019,Wilkinson ,GA,us-ga-319,0
Nonmetropolitan,2019,Hawaii ,HI,us-hi-001,0.5
Nonmetropolitan,2019,Kalawao ,HI,us-hi-005,0.5
Nonmetropolitan,2019,Kauai ,HI,us-hi-007,0
Nonmetropolitan,2019,Adair ,IA,us-ia-001,0.5
Nonmetropolitan,2019,Adams ,IA,us-ia-003,0
Nonmetropolitan,2019,Allamakee ,IA,us-ia-005,0.5
Nonmetropolitan,2019,Appanoose ,IA,us-ia-007,0.5
Nonmetropolitan,2019,Audubon ,IA,us-ia-009,0
Nonmetropolitan,2019,Buchanan ,IA,us-ia-019,0
Nonmetropolitan,2019,Buena Vista ,IA,us-ia-021,0
Nonmetropolitan,2019,Butler ,IA,us-ia-023,0
Nonmetropolitan,2019,Calhoun ,IA,us-ia-025,0.5
Nonmetropolitan,2019,Carroll ,IA,us-ia-027,0.5
Nonmetropolitan,2019,Cass ,IA,us-ia-029,0
Nonmetropolitan,2019,Cedar ,IA,us-ia-031,0.5
Nonmetropolitan,2019,Cerro Gordo ,IA,us-ia-033,0.5
Nonmetropolitan,2019,Cherokee ,IA,us-ia-035,0.5
Nonmetropolitan,2019,Chickasaw ,IA,us-ia-037,0
Nonmetropolitan,2019,Clarke ,IA,us-ia-039,0.5
Nonmetropolitan,2019,Clay ,IA,us-ia-041,1
Nonmetropolitan,2019,Clayton ,IA,us-ia-043,0.5
Nonmetropolitan,2019,Clinton ,IA,us-ia-045,0
Nonmetropolitan,2019,Crawford ,IA,us-ia-047,0
Nonmetropolitan,2019,Davis ,IA,us-ia-051,0
Nonmetropolitan,2019,Decatur ,IA,us-ia-053,0.5
Nonmetropolitan,2019,Delaware ,IA,us-ia-055,0.5
Nonmetropolitan,2019,Des Moines ,IA,us-ia-057,0
Nonmetropolitan,2019,Dickinson ,IA,us-ia-059,1
Nonmetropolitan,2019,Emmet ,IA,us-ia-063,1
Nonmetropolitan,2019,Fayette ,IA,us-ia-065,0
Nonmetropolitan,2019,Floyd ,IA,us-ia-067,1
Nonmetropolitan,2019,Franklin ,IA,us-ia-069,0
Nonmetropolitan,2019,Fremont ,IA,us-ia-071,0.5
Nonmetropolitan,2019,Greene ,IA,us-ia-073,0.5
Nonmetropolitan,2019,Hamilton ,IA,us-ia-079,0.5
Nonmetropolitan,2019,Hancock ,IA,us-ia-081,0
Nonmetropolitan,2019,Hardin ,IA,us-ia-083,0.5
Nonmetropolitan,2019,Henry ,IA,us-ia-087,0.5
Nonmetropolitan,2019,Howard ,IA,us-ia-089,0.5
Nonmetropolitan,2019,Humboldt ,IA,us-ia-091,0.5
Nonmetropolitan,2019,Ida ,IA,us-ia-093,0
Nonmetropolitan,2019,Iowa ,IA,us-ia-095,0
Nonmetropolitan,2019,Jackson ,IA,us-ia-097,0
Nonmetropolitan,2019,Jefferson ,IA,us-ia-101,0.5
Nonmetropolitan,2019,Keokuk ,IA,us-ia-107,0.5
Nonmetropolitan,2019,Kossuth ,IA,us-ia-109,0
Nonmetropolitan,2019,Lee ,IA,us-ia-111,0.5
Nonmetropolitan,2019,Louisa ,IA,us-ia-115,0.5
Nonmetropolitan,2019,Lucas ,IA,us-ia-117,0
Nonmetropolitan,2019,Lyon ,IA,us-ia-119,0.5
Nonmetropolitan,2019,Mahaska ,IA,us-ia-123,1
Nonmetropolitan,2019,Marion ,IA,us-ia-125,0.5
Nonmetropolitan,2019,Marshall ,IA,us-ia-127,0
Nonmetropolitan,2019,Mitchell ,IA,us-ia-131,0
Nonmetropolitan,2019,Monona ,IA,us-ia-133,0.5
Nonmetropolitan,2019,Monroe ,IA,us-ia-135,0
Nonmetropolitan,2019,Montgomery ,IA,us-ia-137,1
Nonmetropolitan,2019,Muscatine ,IA,us-ia-139,0.5
Nonmetropolitan,2019,O'Brien ,IA,us-ia-141,0
Nonmetropolitan,2019,Osceola ,IA,us-ia-143,0
Nonmetropolitan,2019,Page ,IA,us-ia-145,0
Nonmetropolitan,2019,Palo Alto ,IA,us-ia-147,0.5
Nonmetropolitan,2019,Plymouth ,IA,us-ia-149,0.5
Nonmetropolitan,2019,Pocahontas ,IA,us-ia-151,0
Nonmetropolitan,2019,Poweshiek ,IA,us-ia-157,0
Nonmetropolitan,2019,Ringgold ,IA,us-ia-159,0
Nonmetropolitan,2019,Sac ,IA,us-ia-161,0.5
Nonmetropolitan,2019,Shelby ,IA,us-ia-165,0
Nonmetropolitan,2019,Sioux ,IA,us-ia-167,0.5
Nonmetropolitan,2019,Tama ,IA,us-ia-171,0
Nonmetropolitan,2019,Taylor ,IA,us-ia-173,0.5
Nonmetropolitan,2019,Union ,IA,us-ia-175,0.5
Nonmetropolitan,2019,Van Buren ,IA,us-ia-177,0.5
Nonmetropolitan,2019,Wapello ,IA,us-ia-179,0
Nonmetropolitan,2019,Wayne ,IA,us-ia-185,0.5
Nonmetropolitan,2019,Webster ,IA,us-ia-187,0.5
Nonmetropolitan,2019,Winnebago ,IA,us-ia-189,1
Nonmetropolitan,2019,Winneshiek ,IA,us-ia-191,0.5
Nonmetropolitan,2019,Worth ,IA,us-ia-195,0
Nonmetropolitan,2019,Wright ,IA,us-ia-197,0
Nonmetropolitan,2019,Adams ,ID,us-id-003,0.5
Nonmetropolitan,2019,Bear Lake ,ID,us-id-007,0.5
Nonmetropolitan,2019,Benewah ,ID,us-id-009,0
Nonmetropolitan,2019,Bingham ,ID,us-id-011,0
Nonmetropolitan,2019,Blaine ,ID,us-id-013,0.5
Nonmetropolitan,2019,Bonner ,ID,us-id-017,0.5
Nonmetropolitan,2019,Boundary ,ID,us-id-021,0
Nonmetropolitan,2019,Camas ,ID,us-id-025,0
Nonmetropolitan,2019,Caribou ,ID,us-id-029,0
Nonmetropolitan,2019,Cassia ,ID,us-id-031,0.5
Nonmetropolitan,2019,Clark ,ID,us-id-033,0
Nonmetropolitan,2019,Clearwater ,ID,us-id-035,0.5
Nonmetropolitan,2019,Custer ,ID,us-id-037,0.5
Nonmetropolitan,2019,Elmore ,ID,us-id-039,0.5
Nonmetropolitan,2019,Fremont ,ID,us-id-043,0
Nonmetropolitan,2019,Gooding ,ID,us-id-047,0
Nonmetropolitan,2019,Idaho ,ID,us-id-049,0.5
Nonmetropolitan,2019,Latah ,ID,us-id-057,0
Nonmetropolitan,2019,Lemhi ,ID,us-id-059,0
Nonmetropolitan,2019,Lewis ,ID,us-id-061,0.5
Nonmetropolitan,2019,Lincoln ,ID,us-id-063,0
Nonmetropolitan,2019,Madison ,ID,us-id-065,0
Nonmetropolitan,2019,Minidoka ,ID,us-id-067,0.5
Nonmetropolitan,2019,Oneida ,ID,us-id-071,0
Nonmetropolitan,2019,Payette ,ID,us-id-075,0.5
Nonmetropolitan,2019,Shoshone ,ID,us-id-079,0
Nonmetropolitan,2019,Teton ,ID,us-id-081,0
Nonmetropolitan,2019,Valley ,ID,us-id-085,0.5
Nonmetropolitan,2019,Washington ,ID,us-id-087,0
Nonmetropolitan,2019,Adams ,IL,us-il-001,0
Nonmetropolitan,2019,Brown ,IL,us-il-009,0
Nonmetropolitan,2019,Bureau ,IL,us-il-011,0
Nonmetropolitan,2019,Carroll ,IL,us-il-015,0
Nonmetropolitan,2019,Cass ,IL,us-il-017,0
Nonmetropolitan,2019,Christian ,IL,us-il-021,0
Nonmetropolitan,2019,Clark ,IL,us-il-023,0
Nonmetropolitan,2019,Clay ,IL,us-il-025,0
Nonmetropolitan,2019,Coles ,IL,us-il-029,0
Nonmetropolitan,2019,Crawford ,IL,us-il-033,0
Nonmetropolitan,2019,Cumberland ,IL,us-il-035,0
Nonmetropolitan,2019,De Witt ,IL,us-il-039,0
Nonmetropolitan,2019,Douglas ,IL,us-il-041,0
Nonmetropolitan,2019,Edgar ,IL,us-il-045,0
Nonmetropolitan,2019,Edwards ,IL,us-il-047,0
Nonmetropolitan,2019,Effingham ,IL,us-il-049,0
Nonmetropolitan,2019,Fayette ,IL,us-il-051,0
Nonmetropolitan,2019,Ford ,IL,us-il-053,0.5
Nonmetropolitan,2019,Franklin ,IL,us-il-055,0
Nonmetropolitan,2019,Gallatin ,IL,us-il-059,0
Nonmetropolitan,2019,Greene ,IL,us-il-061,0.5
Nonmetropolitan,2019,Hamilton ,IL,us-il-065,0
Nonmetropolitan,2019,Hancock ,IL,us-il-067,0.5
Nonmetropolitan,2019,Hardin ,IL,us-il-069,0
Nonmetropolitan,2019,Henderson ,IL,us-il-071,0
Nonmetropolitan,2019,Iroquois ,IL,us-il-075,0.5
Nonmetropolitan,2019,Jasper ,IL,us-il-079,0
Nonmetropolitan,2019,Jefferson ,IL,us-il-081,0
Nonmetropolitan,2019,Jo Daviess ,IL,us-il-085,0
Nonmetropolitan,2019,Knox ,IL,us-il-095,0.5
Nonmetropolitan,2019,LaSalle ,IL,us-il-099,0
Nonmetropolitan,2019,Lawrence ,IL,us-il-101,0
Nonmetropolitan,2019,Lee ,IL,us-il-103,0.5
Nonmetropolitan,2019,Livingston ,IL,us-il-105,0
Nonmetropolitan,2019,Logan ,IL,us-il-107,0
Nonmetropolitan,2019,Marion ,IL,us-il-121,0.5
Nonmetropolitan,2019,Mason ,IL,us-il-125,0
Nonmetropolitan,2019,Massac ,IL,us-il-127,0
Nonmetropolitan,2019,McDonough ,IL,us-il-109,0.5
Nonmetropolitan,2019,Montgomery ,IL,us-il-135,0
Nonmetropolitan,2019,Morgan ,IL,us-il-137,0.5
Nonmetropolitan,2019,Moultrie ,IL,us-il-139,0
Nonmetropolitan,2019,Ogle ,IL,us-il-141,0.5
Nonmetropolitan,2019,Perry ,IL,us-il-145,0
Nonmetropolitan,2019,Pike ,IL,us-il-149,0
Nonmetropolitan,2019,Pope ,IL,us-il-151,0
Nonmetropolitan,2019,Pulaski ,IL,us-il-153,0
Nonmetropolitan,2019,Putnam ,IL,us-il-155,0
Nonmetropolitan,2019,Randolph ,IL,us-il-157,0.5
Nonmetropolitan,2019,Richland ,IL,us-il-159,0
Nonmetropolitan,2019,Saline ,IL,us-il-165,0
Nonmetropolitan,2019,Schuyler ,IL,us-il-169,0
Nonmetropolitan,2019,Scott ,IL,us-il-171,0
Nonmetropolitan,2019,Shelby ,IL,us-il-173,0
Nonmetropolitan,2019,Stephenson ,IL,us-il-177,0.5
Nonmetropolitan,2019,Union ,IL,us-il-181,0
Nonmetropolitan,2019,Wabash ,IL,us-il-185,0
Nonmetropolitan,2019,Warren ,IL,us-il-187,0.5
Nonmetropolitan,2019,Washington ,IL,us-il-189,0.5
Nonmetropolitan,2019,Wayne ,IL,us-il-191,0
Nonmetropolitan,2019,White ,IL,us-il-193,0
Nonmetropolitan,2019,Whiteside ,IL,us-il-195,0.5
Nonmetropolitan,2019,Adams ,IN,us-in-001,0
Nonmetropolitan,2019,Blackford ,IN,us-in-009,0
Nonmetropolitan,2019,Cass ,IN,us-in-017,0
Nonmetropolitan,2019,Clinton ,IN,us-in-023,0
Nonmetropolitan,2019,Crawford ,IN,us-in-025,0
Nonmetropolitan,2019,Daviess ,IN,us-in-027,0
Nonmetropolitan,2019,Decatur ,IN,us-in-031,0
Nonmetropolitan,2019,DeKalb ,IN,us-in-033,0
Nonmetropolitan,2019,Dubois ,IN,us-in-037,1
Nonmetropolitan,2019,Fayette ,IN,us-in-041,0
Nonmetropolitan,2019,Fountain ,IN,us-in-045,0
Nonmetropolitan,2019,Fulton ,IN,us-in-049,0
Nonmetropolitan,2019,Gibson ,IN,us-in-051,0
Nonmetropolitan,2019,Grant ,IN,us-in-053,0
Nonmetropolitan,2019,Greene ,IN,us-in-055,0
Nonmetropolitan,2019,Henry ,IN,us-in-065,0.5
Nonmetropolitan,2019,Huntington ,IN,us-in-069,0
Nonmetropolitan,2019,Jackson ,IN,us-in-071,0
Nonmetropolitan,2019,Jay ,IN,us-in-075,0
Nonmetropolitan,2019,Jefferson ,IN,us-in-077,1
Nonmetropolitan,2019,Jennings ,IN,us-in-079,0
Nonmetropolitan,2019,Knox ,IN,us-in-083,0.5
Nonmetropolitan,2019,Kosciusko ,IN,us-in-085,1
Nonmetropolitan,2019,LaGrange ,IN,us-in-087,0
Nonmetropolitan,2019,Lawrence ,IN,us-in-093,0
Nonmetropolitan,2019,Marshall ,IN,us-in-099,0
Nonmetropolitan,2019,Martin ,IN,us-in-101,0
Nonmetropolitan,2019,Miami ,IN,us-in-103,0
Nonmetropolitan,2019,Montgomery ,IN,us-in-107,0.5
Nonmetropolitan,2019,Noble ,IN,us-in-113,0
Nonmetropolitan,2019,Orange ,IN,us-in-117,0
Nonmetropolitan,2019,Perry ,IN,us-in-123,0
Nonmetropolitan,2019,Pike ,IN,us-in-125,0
Nonmetropolitan,2019,Pulaski ,IN,us-in-131,0.5
Nonmetropolitan,2019,Randolph ,IN,us-in-135,0
Nonmetropolitan,2019,Ripley ,IN,us-in-137,0.5
Nonmetropolitan,2019,Rush ,IN,us-in-139,0
Nonmetropolitan,2019,Scott ,IN,us-in-143,0
Nonmetropolitan,2019,Spencer ,IN,us-in-147,0
Nonmetropolitan,2019,Starke ,IN,us-in-149,0
Nonmetropolitan,2019,Steuben ,IN,us-in-151,0
Nonmetropolitan,2019,Switzerland ,IN,us-in-155,0
Nonmetropolitan,2019,Tipton ,IN,us-in-159,1
Nonmetropolitan,2019,Wabash ,IN,us-in-169,0
Nonmetropolitan,2019,Wayne ,IN,us-in-177,0
Nonmetropolitan,2019,Wells ,IN,us-in-179,1
Nonmetropolitan,2019,White ,IN,us-in-181,0.5
Nonmetropolitan,2019,Allen ,KS,us-ks-001,0
Nonmetropolitan,2019,Anderson ,KS,us-ks-003,0
Nonmetropolitan,2019,Atchison ,KS,us-ks-005,0
Nonmetropolitan,2019,Barber ,KS,us-ks-007,0
Nonmetropolitan,2019,Barton ,KS,us-ks-009,0
Nonmetropolitan,2019,Bourbon ,KS,us-ks-011,0
Nonmetropolitan,2019,Brown ,KS,us-ks-013,0
Nonmetropolitan,2019,Chase ,KS,us-ks-017,0
Nonmetropolitan,2019,Chautauqua ,KS,us-ks-019,0
Nonmetropolitan,2019,Cherokee ,KS,us-ks-021,0
Nonmetropolitan,2019,Cheyenne ,KS,us-ks-023,0
Nonmetropolitan,2019,Clark ,KS,us-ks-025,0.5
Nonmetropolitan,2019,Clay ,KS,us-ks-027,0
Nonmetropolitan,2019,Cloud ,KS,us-ks-029,0
Nonmetropolitan,2019,Coffey ,KS,us-ks-031,0
Nonmetropolitan,2019,Comanche ,KS,us-ks-033,0
Nonmetropolitan,2019,Cowley ,KS,us-ks-035,0
Nonmetropolitan,2019,Crawford ,KS,us-ks-037,0
Nonmetropolitan,2019,Decatur ,KS,us-ks-039,0
Nonmetropolitan,2019,Dickinson ,KS,us-ks-041,0.5
Nonmetropolitan,2019,Edwards ,KS,us-ks-047,0
Nonmetropolitan,2019,Elk ,KS,us-ks-049,0
Nonmetropolitan,2019,Ellis ,KS,us-ks-051,0
Nonmetropolitan,2019,Ellsworth ,KS,us-ks-053,0
Nonmetropolitan,2019,Finney ,KS,us-ks-055,0
Nonmetropolitan,2019,Ford ,KS,us-ks-057,0
Nonmetropolitan,2019,Franklin ,KS,us-ks-059,0
Nonmetropolitan,2019,Gove ,KS,us-ks-063,0
Nonmetropolitan,2019,Graham ,KS,us-ks-065,0
Nonmetropolitan,2019,Grant ,KS,us-ks-067,0
Nonmetropolitan,2019,Gray ,KS,us-ks-069,0
Nonmetropolitan,2019,Greeley ,KS,us-ks-071,0
Nonmetropolitan,2019,Greenwood ,KS,us-ks-073,0.5
Nonmetropolitan,2019,Hamilton ,KS,us-ks-075,0
Nonmetropolitan,2019,Harper ,KS,us-ks-077,0
Nonmetropolitan,2019,Haskell ,KS,us-ks-081,0
Nonmetropolitan,2019,Hodgeman ,KS,us-ks-083,0
Nonmetropolitan,2019,Jewell ,KS,us-ks-089,0
Nonmetropolitan,2019,Kearny ,KS,us-ks-093,0
Nonmetropolitan,2019,Kingman ,KS,us-ks-095,0.5
Nonmetropolitan,2019,Kiowa ,KS,us-ks-097,0
Nonmetropolitan,2019,Labette ,KS,us-ks-099,0
Nonmetropolitan,2019,Lane ,KS,us-ks-101,0
Nonmetropolitan,2019,Lincoln ,KS,us-ks-105,0
Nonmetropolitan,2019,Logan ,KS,us-ks-109,0
Nonmetropolitan,2019,Lyon ,KS,us-ks-111,0.5
Nonmetropolitan,2019,Marion ,KS,us-ks-115,0
Nonmetropolitan,2019,Marshall ,KS,us-ks-117,0.5
Nonmetropolitan,2019,McPherson ,KS,us-ks-113,0.5
Nonmetropolitan,2019,Meade ,KS,us-ks-119,0.5
Nonmetropolitan,2019,Mitchell ,KS,us-ks-123,0
Nonmetropolitan,2019,Montgomery ,KS,us-ks-125,0
Nonmetropolitan,2019,Morris ,KS,us-ks-127,0
Nonmetropolitan,2019,Morton ,KS,us-ks-129,0
Nonmetropolitan,2019,Nemaha ,KS,us-ks-131,0.5
Nonmetropolitan,2019,Neosho ,KS,us-ks-133,0
Nonmetropolitan,2019,Ness ,KS,us-ks-135,0
Nonmetropolitan,2019,Norton ,KS,us-ks-137,0
Nonmetropolitan,2019,Osborne ,KS,us-ks-141,0
Nonmetropolitan,2019,Ottawa ,KS,us-ks-143,0
Nonmetropolitan,2019,Pawnee ,KS,us-ks-145,0
Nonmetropolitan,2019,Phillips ,KS,us-ks-147,0
Nonmetropolitan,2019,Pratt ,KS,us-ks-151,0
Nonmetropolitan,2019,Rawlins ,KS,us-ks-153,0
Nonmetropolitan,2019,Reno ,KS,us-ks-155,0.5
Nonmetropolitan,2019,Republic ,KS,us-ks-157,0
Nonmetropolitan,2019,Rice ,KS,us-ks-159,0
Nonmetropolitan,2019,Rooks ,KS,us-ks-163,0
Nonmetropolitan,2019,Rush ,KS,us-ks-165,0
Nonmetropolitan,2019,Russell ,KS,us-ks-167,0
Nonmetropolitan,2019,Saline ,KS,us-ks-169,0
Nonmetropolitan,2019,Scott ,KS,us-ks-171,0.5
Nonmetropolitan,2019,Seward ,KS,us-ks-175,0
Nonmetropolitan,2019,Sheridan ,KS,us-ks-179,0
Nonmetropolitan,2019,Sherman ,KS,us-ks-181,0
Nonmetropolitan,2019,Smith ,KS,us-ks-183,0
Nonmetropolitan,2019,Stafford ,KS,us-ks-185,0
Nonmetropolitan,2019,Stanton ,KS,us-ks-187,0
Nonmetropolitan,2019,Stevens ,KS,us-ks-189,0
Nonmetropolitan,2019,Thomas ,KS,us-ks-193,0
Nonmetropolitan,2019,Trego ,KS,us-ks-195,0
Nonmetropolitan,2019,Wallace ,KS,us-ks-199,0
Nonmetropolitan,2019,Washington ,KS,us-ks-201,0
Nonmetropolitan,2019,Wichita ,KS,us-ks-203,0
Nonmetropolitan,2019,Wilson ,KS,us-ks-205,0
Nonmetropolitan,2019,Woodson ,KS,us-ks-207,0
Nonmetropolitan,2019,Adair ,KY,us-ky-001,0
Nonmetropolitan,2019,Anderson ,KY,us-ky-005,0
Nonmetropolitan,2019,Ballard ,KY,us-ky-007,0
Nonmetropolitan,2019,Barren ,KY,us-ky-009,0
Nonmetropolitan,2019,Bath ,KY,us-ky-011,0
Nonmetropolitan,2019,Bell ,KY,us-ky-013,0.5
Nonmetropolitan,2019,Boyle ,KY,us-ky-021,0
Nonmetropolitan,2019,Breathitt ,KY,us-ky-025,0.5
Nonmetropolitan,2019,Breckinridge ,KY,us-ky-027,0
Nonmetropolitan,2019,Caldwell ,KY,us-ky-033,0
Nonmetropolitan,2019,Calloway ,KY,us-ky-035,0
Nonmetropolitan,2019,Carlisle ,KY,us-ky-039,0
Nonmetropolitan,2019,Carroll ,KY,us-ky-041,0
Nonmetropolitan,2019,Casey ,KY,us-ky-045,0
Nonmetropolitan,2019,Clay ,KY,us-ky-051,0
Nonmetropolitan,2019,Clinton ,KY,us-ky-053,0
Nonmetropolitan,2019,Crittenden ,KY,us-ky-055,0
Nonmetropolitan,2019,Cumberland ,KY,us-ky-057,0
Nonmetropolitan,2019,Elliott ,KY,us-ky-063,0
Nonmetropolitan,2019,Estill ,KY,us-ky-065,0
Nonmetropolitan,2019,Fleming ,KY,us-ky-069,0
Nonmetropolitan,2019,Floyd ,KY,us-ky-071,0
Nonmetropolitan,2019,Franklin ,KY,us-ky-073,1
Nonmetropolitan,2019,Fulton ,KY,us-ky-075,0
Nonmetropolitan,2019,Garrard ,KY,us-ky-079,0.5
Nonmetropolitan,2019,Graves ,KY,us-ky-083,0
Nonmetropolitan,2019,Grayson ,KY,us-ky-085,0
Nonmetropolitan,2019,Green ,KY,us-ky-087,0
Nonmetropolitan,2019,Harlan ,KY,us-ky-095,0.5
Nonmetropolitan,2019,Harrison ,KY,us-ky-097,0
Nonmetropolitan,2019,Hart ,KY,us-ky-099,0.5
Nonmetropolitan,2019,Hickman ,KY,us-ky-105,0
Nonmetropolitan,2019,Hopkins ,KY,us-ky-107,0
Nonmetropolitan,2019,Jackson ,KY,us-ky-109,0
Nonmetropolitan,2019,Johnson ,KY,us-ky-115,0
Nonmetropolitan,2019,Knott ,KY,us-ky-119,0.5
Nonmetropolitan,2019,Knox ,KY,us-ky-121,0
Nonmetropolitan,2019,Laurel ,KY,us-ky-125,0
Nonmetropolitan,2019,Lawrence ,KY,us-ky-127,0
Nonmetropolitan,2019,Lee ,KY,us-ky-129,0
Nonmetropolitan,2019,Leslie ,KY,us-ky-131,0.5
Nonmetropolitan,2019,Letcher ,KY,us-ky-133,0
Nonmetropolitan,2019,Lewis ,KY,us-ky-135,0.5
Nonmetropolitan,2019,Lincoln ,KY,us-ky-137,0.5
Nonmetropolitan,2019,Livingston ,KY,us-ky-139,0
Nonmetropolitan,2019,Logan ,KY,us-ky-141,0
Nonmetropolitan,2019,Lyon ,KY,us-ky-143,0
Nonmetropolitan,2019,Madison ,KY,us-ky-151,0
Nonmetropolitan,2019,Magoffin ,KY,us-ky-153,0
Nonmetropolitan,2019,Marion ,KY,us-ky-155,0
Nonmetropolitan,2019,Marshall ,KY,us-ky-157,0
Nonmetropolitan,2019,Martin ,KY,us-ky-159,0
Nonmetropolitan,2019,Mason ,KY,us-ky-161,1
Nonmetropolitan,2019,McCracken ,KY,us-ky-145,0.5
Nonmetropolitan,2019,McCreary ,KY,us-ky-147,0
Nonmetropolitan,2019,Menifee ,KY,us-ky-165,0
Nonmetropolitan,2019,Mercer ,KY,us-ky-167,0
Nonmetropolitan,2019,Metcalfe ,KY,us-ky-169,0
Nonmetropolitan,2019,Monroe ,KY,us-ky-171,0
Nonmetropolitan,2019,Montgomery ,KY,us-ky-173,0
Nonmetropolitan,2019,Morgan ,KY,us-ky-175,0
Nonmetropolitan,2019,Muhlenberg ,KY,us-ky-177,0
Nonmetropolitan,2019,Nelson ,KY,us-ky-179,0
Nonmetropolitan,2019,Nicholas ,KY,us-ky-181,0
Nonmetropolitan,2019,Ohio ,KY,us-ky-183,0
Nonmetropolitan,2019,Owen ,KY,us-ky-187,0
Nonmetropolitan,2019,Owsley ,KY,us-ky-189,0
Nonmetropolitan,2019,Perry ,KY,us-ky-193,0
Nonmetropolitan,2019,Pike ,KY,us-ky-195,0.5
Nonmetropolitan,2019,Powell ,KY,us-ky-197,0
Nonmetropolitan,2019,Pulaski ,KY,us-ky-199,0.5
Nonmetropolitan,2019,Robertson ,KY,us-ky-201,0
Nonmetropolitan,2019,Rockcastle ,KY,us-ky-203,0.5
Nonmetropolitan,2019,Rowan ,KY,us-ky-205,1
Nonmetropolitan,2019,Russell ,KY,us-ky-207,0
Nonmetropolitan,2019,Simpson ,KY,us-ky-213,0
Nonmetropolitan,2019,Taylor ,KY,us-ky-217,1
Nonmetropolitan,2019,Todd ,KY,us-ky-219,0
Nonmetropolitan,2019,Trimble ,KY,us-ky-223,0
Nonmetropolitan,2019,Union ,KY,us-ky-225,0
Nonmetropolitan,2019,Washington ,KY,us-ky-229,0
Nonmetropolitan,2019,Wayne ,KY,us-ky-231,0
Nonmetropolitan,2019,Webster ,KY,us-ky-233,0
